source name,source #neur,target name,target #neur,Granger score,corrected p,eid
PL,33,ACAd,14,0.004174575194676891,0.014241301281867801,aad23144-0e52-4eac-80c5-c4ee2decb198
PRNr,36,LGd,14,0.004172268098543332,1.0,54238fd6-d2d0-4408-b1a9-d19d24fd29ce
LSr,41,PO,76,0.0041701607175712,1.0,a4a74102-2af5-45dc-9e41-ef7f5aed88be
MRN,15,RPF,12,0.004168838348294561,0.014241301281867801,a2b9fbbe-79fc-4166-a16e-b307813a2f06
PO,24,CA1,11,0.004167439210897212,0.014241301281867801,15b69921-d471-4ded-8814-2adad954bcd8
PAG,22,VISp,11,0.004166823118660885,0.014241301281867801,e1931de1-cf7b-49af-af33-2ade15e8abe7
VISa,38,TTd,20,0.004164460539726229,0.014241301281867801,aad23144-0e52-4eac-80c5-c4ee2decb198
SCm,32,RSPd,13,0.004163979685302665,0.014241301281867801,5522ac4b-0e41-4c53-836a-aaa17e82b9eb
SSs,14,CP,13,0.004162550472803755,0.20630701965881137,8c552ddc-813e-4035-81cc-3971b57efe65
CP,24,LA,12,0.0041624689750733475,0.1690267012885918,cae5cd75-55e5-4277-8db3-cf4d6c5ff918
DG,22,LP,20,0.004159749946850919,0.014241301281867801,0841d188-8ef2-4f20-9828-76a94d5343a4
VPL,40,RT,19,0.004158878022287511,0.014241301281867801,fc43390d-457e-463a-9fd4-b94a0a8b48f5
AUDpo,18,SI,15,0.004155738621602847,0.014241301281867801,8a1cf4ef-06e3-4c72-9bc7-e1baa189841b
MRN,36,PRNr,21,0.004155574422020966,0.014241301281867801,16c3667b-e0ea-43fb-9ad4-8dcd1e6c40e1
CUL4 5,22,IRN,45,0.004153794299605111,0.014241301281867801,746d1902-fa59-4cab-b0aa-013be36060d5
MRN,35,GRN,29,0.0041536837359368506,1.0,a7763417-e0d6-4f2a-aa55-e382fd9b5fb8
DG,21,AON,51,0.004149700561971903,0.014241301281867801,d33baf74-263c-4b37-a0d0-b79dcb80a764
DP,15,OT,24,0.004149086942852796,0.014241301281867801,3f6e25ae-c007-4dc3-aa77-450fd5705046
ORBm,115,MOs,20,0.004148229902445948,1.0,dd4da095-4a99-4bf3-9727-f735077dba66
RL,12,SCm,26,0.004146775640295364,1.0,e1931de1-cf7b-49af-af33-2ade15e8abe7
SMT,41,DMH,12,0.0041461018603168665,0.014241301281867801,ab8a0899-a59f-42e4-8807-95b14056104b
LSv,23,SSp-ul,24,0.004144197281724844,0.014241301281867801,b658bc7d-07cd-4203-8a25-7b16b549851b
RSPv,23,PAG,14,0.004144133434735151,0.014241301281867801,f819d499-8bf7-4da0-a431-15377a8319d5
RSPagl,67,VPM,68,0.00414323183462256,0.014241301281867801,c557324b-b95d-414c-888f-6ee1329a2329
SIM,30,LP,28,0.00414277791630248,1.0,d23a44ef-1402-4ed7-97f5-47e9a7a504d9
MRN,58,SCm,71,0.004140977311187745,0.014241301281867801,bb099402-fb31-4cfd-824e-1c97530a0875
MDRN,46,UVU,114,0.00413884774136243,0.014241301281867801,bb8d9451-fdbd-4f46-b52e-9290e8f84d2e
LD,83,SSp-ul,75,0.004136847725423016,0.014241301281867801,19e66dc9-bf9f-430b-9d6a-acfa85de6fb7
MRN,26,DG,16,0.00413291066141664,0.014241301281867801,e2b845a1-e313-4a08-bc61-a5f662ed295e
APN,31,VISam,16,0.004132298780916841,0.014241301281867801,ecb5520d-1358-434c-95ec-93687ecd1396
Eth,51,LP,24,0.004127044772056974,1.0,ee40aece-cffd-4edb-a4b6-155f158c666a
CUL4 5,23,PSV,50,0.004126321554542369,0.02767001237569209,c3d9b6fb-7fa9-4413-a364-92a54df0fc5d
SUV,12,DG,12,0.004126290921629294,0.9008479537598709,8928f98a-b411-497e-aa4b-aa752434686d
IRN,18,MV,103,0.004123498702864623,0.014241301281867801,41431f53-69fd-4e3b-80ce-ea62e03bf9c7
LIN,11,IP,38,0.0041219667295222685,0.7326859799974674,7939711b-8b4d-4251-b698-b97c1eaa846e
TRN,18,CS,112,0.004121615213470559,1.0,993c7024-0abc-4028-ad30-d397ad55b084
SUV,33,SIM,125,0.004119867586541699,0.7552342047111543,c4432264-e1ae-446f-8a07-6280abade813
MRN,20,APN,11,0.004107800720009387,0.014241301281867801,d57df551-6dcb-4242-9c72-b806cff5613a
APN,48,VISam,11,0.004102831705706003,0.014241301281867801,6c6b0d06-6039-4525-a74b-58cfaa1d3a60
LSr,41,LP,59,0.004102199583472457,0.014241301281867801,a4a74102-2af5-45dc-9e41-ef7f5aed88be
FRP,23,LSr,159,0.004101037805608443,0.014241301281867801,4ecb5d24-f5cc-402c-be28-9d0f7cb14b3a
MA,17,LSr,41,0.0041001586977151665,0.02767001237569209,a4a74102-2af5-45dc-9e41-ef7f5aed88be
VPM,31,AON,51,0.004097927696604762,1.0,d33baf74-263c-4b37-a0d0-b79dcb80a764
VPM,32,ANcr2,43,0.004097466151261748,0.014241301281867801,ff96bfe1-d925-4553-94b5-bf8297adf259
LP,68,ORBvl,111,0.00409564346660638,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
VISli,14,CP,12,0.004095582995011029,0.014241301281867801,35ed605c-1a1a-47b1-86ff-2b56144f55af
MRN,15,RSPv,13,0.004093880510133707,0.014241301281867801,68775ca0-b056-48d5-b6ae-a4c2a76ae48f
IRN,73,VeCB,13,0.004093326933254624,0.014241301281867801,e12fbe11-8a6b-4bf6-a955-e5f6cec31ef1
LD,68,ORBvl,82,0.004089829047547915,0.014241301281867801,d33baf74-263c-4b37-a0d0-b79dcb80a764
LD,27,PO,107,0.004088745087035503,0.014241301281867801,f7335a49-4a98-46d2-a8ce-d041d2eac1d6
COPY,36,SIM,70,0.004086524980433055,0.014241301281867801,20c112a1-8a42-44e0-a4cd-e5b932f7bda9
DCO,15,IC,22,0.004083562363845825,0.014241301281867801,5bcafa14-71cb-42fa-8265-ce5cda1b89e0
SCm,79,CS,25,0.0040812612204239014,0.5221716675408302,fd03d365-91df-41e2-ad81-9e0e4b9f5c7b
VPM,58,VISa,15,0.0040770173457306495,0.014241301281867801,5339812f-8b91-40ba-9d8f-a559563cc46b
CP,42,LSr,23,0.004074857293151233,0.014241301281867801,b658bc7d-07cd-4203-8a25-7b16b549851b
IRN,73,GRN,15,0.004073535294455468,0.1690267012885918,e12fbe11-8a6b-4bf6-a955-e5f6cec31ef1
MOs,15,BST,21,0.004072640970123169,0.014241301281867801,cef05f87-161b-4031-932c-6f47daf89698
MRN,43,CA3,16,0.004071619878498669,1.0,eacc49a9-f3a1-49f1-b87f-0972f90ee837
RN,54,CA3,16,0.00406822012600252,0.9126975436870822,eacc49a9-f3a1-49f1-b87f-0972f90ee837
LD,14,RT,12,0.004067911460428259,0.014241301281867801,948fd27b-507b-41b3-bdf8-f9f5f0af8e0b
LSr,84,DP,38,0.004066649606745684,0.014241301281867801,259927fd-7563-4b03-bc5d-17b4d0fa7a55
APN,31,DG,16,0.00405421224939162,1.0,ecb5520d-1358-434c-95ec-93687ecd1396
VPM,21,LP,24,0.00405207221730083,1.0,0f25376f-2b78-4ddc-8c39-b6cdbe7bf5b9
PAG,37,AT,21,0.004049249007566345,0.014241301281867801,58c4bf97-ec3b-45b4-9db4-d5d9515d5b00
CA1,63,VISli,12,0.004048551138953609,0.014241301281867801,5d6aa933-4b00-4e99-ae2d-5003657592e9
TRS,24,PO,21,0.0040449035473767705,0.37890700833195196,dac3a4c1-b666-4de0-87e8-8c514483cacf
GRN,79,PCG,17,0.0040392448723701666,0.014241301281867801,c958919c-2e75-435d-845d-5b62190b520e
MV,14,RN,45,0.004033605366346655,0.014241301281867801,1b9e349e-93f2-41cc-a4b5-b212d7ddc8df
VISa,44,SMT,58,0.0040314892789698464,1.0,ee40aece-cffd-4edb-a4b6-155f158c666a
MG,16,SGN,11,0.0040299725629506745,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
IRN,42,SUV,37,0.004027986050841128,0.04080898366927816,09394481-8dd2-4d5c-9327-f2753ede92d7
LP,38,Eth,48,0.004027231866041599,0.014241301281867801,d0ea3148-948d-4817-94f8-dcaf2342bbbe
V,28,PB,25,0.0040260397006306415,0.014241301281867801,6ed57216-498d-48a6-b48b-a243a34710ea
SSp-m,92,CP,109,0.004020070435182754,0.014241301281867801,e56541a5-a6d5-4750-b1fe-f6b5257bfe7c
IC,85,CENT2,106,0.004019226857036977,0.014241301281867801,c46b8def-620d-4d70-9397-be5694255f73
PSV,18,CENT3,90,0.0040183668429293285,0.014241301281867801,93ad879a-aa42-4150-83e1-38773c9785e4
PeF,14,ZI,11,0.004016391026210293,1.0,71e03be6-b497-4991-a121-9416dcc1a6e7
LP,72,PO,111,0.004014788979582227,0.014241301281867801,746d1902-fa59-4cab-b0aa-013be36060d5
CENT2,56,NTS,11,0.0040097195154961,1.0,15948667-747b-4702-9d53-354ac70e9119
CL,17,LP,27,0.004007453158368206,0.014241301281867801,b39752db-abdb-47ab-ae78-e8608bbf50ed
TTd,53,DG,16,0.0040026584624940935,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
MRN,17,APN,29,0.004002188197066348,0.014241301281867801,9b528ad0-4599-4a55-9148-96cc1d93fb24
SSp-m,33,CP,54,0.004001615863212393,0.014241301281867801,7af49c00-63dd-4fed-b2e0-1b3bd945b20b
AUDp,26,SSp-tr,39,0.0039999853998299835,0.014241301281867801,3f859b5c-e73a-4044-b49e-34bb81e96715
ORBm,53,PO,89,0.003999452632732754,0.014241301281867801,d33baf74-263c-4b37-a0d0-b79dcb80a764
CENT2,83,PARN,64,0.00399764951033527,0.014241301281867801,a7eba2cf-427f-4df9-879b-e53e962eae18
IRN,35,ICB,23,0.003997354585437767,0.014241301281867801,7939711b-8b4d-4251-b698-b97c1eaa846e
CP,21,PIR,92,0.003996606749545229,0.014241301281867801,27ef44c0-acb2-4220-b776-477d0d5abd35
PO,32,SPVI,76,0.00399575810376178,0.014241301281867801,d23a44ef-1402-4ed7-97f5-47e9a7a504d9
PRM,24,FOTU,15,0.00399408719968543,0.014241301281867801,f1db6257-85ef-4385-b415-2d078ec75df2
RSPd,20,APN,15,0.003991034668860494,0.014241301281867801,f304211a-81b1-446f-a435-25e589fe3a5a
ACB,19,AIv,13,0.003988307468923109,0.014241301281867801,81a78eac-9d36-4f90-a73a-7eb3ad7f770b
CA1,20,PARN,51,0.003987422763563695,0.014241301281867801,09b2c4d1-058d-4c84-9fd4-97530f85baf6
CLA,29,MOp,139,0.00398723881002459,0.014241301281867801,81a78eac-9d36-4f90-a73a-7eb3ad7f770b
RN,12,MRN,21,0.003987102310149182,0.014241301281867801,5ae68c54-2897-4d3a-8120-426150704385
CP,54,SSp-m,33,0.003987065469685056,0.014241301281867801,7af49c00-63dd-4fed-b2e0-1b3bd945b20b
PL,33,TTd,20,0.003982394484359056,0.014241301281867801,aad23144-0e52-4eac-80c5-c4ee2decb198
IRN,45,LP,72,0.003980993763802743,0.6405680536342029,746d1902-fa59-4cab-b0aa-013be36060d5
SSs,83,SSp-bfd,39,0.0039792019023797524,0.014241301281867801,6fb1e12c-883b-46d1-a745-473cde3232c8
CA3,22,DG,16,0.003977093292715215,0.014241301281867801,73918ae1-e4fd-4c18-b132-00cb555b1ad2
V,61,SUV,37,0.003975211845625819,1.0,09394481-8dd2-4d5c-9327-f2753ede92d7
SCs,11,RSPagl,37,0.0039745539204054615,1.0,f56194bc-8215-4ae8-bc6a-89781ad8e050
PAG,12,PRNc,75,0.003973740654995215,0.014241301281867801,fece187f-b47f-4870-a1d6-619afe942a7d
LH,11,PF,42,0.0039724170280066315,0.014241301281867801,d71e565d-4ddb-42df-849e-f99cfdeced52
CUL4 5,23,SPVO,14,0.003971729614899611,0.014241301281867801,c3d9b6fb-7fa9-4413-a364-92a54df0fc5d
PPN,29,PRNr,43,0.003968138155405041,0.014241301281867801,fa1f26a1-eb49-4b24-917e-19f02a18ac61
FRP,17,MOs,50,0.003966116197999034,0.014241301281867801,2e6e179c-fccc-4e8f-9448-ce5b6858a183
ORBvl,139,MOs,48,0.003965447634401373,0.014241301281867801,dfbe628d-365b-461c-a07f-8b9911ba83aa
LP,28,CA1,13,0.003963882309182782,1.0,d23a44ef-1402-4ed7-97f5-47e9a7a504d9
SCm,15,RN,15,0.003962132723905501,0.014241301281867801,14127fdb-2e66-4823-b124-f49c128ba94d
PRNc,39,IC,14,0.0039617532979806325,0.30568726224582027,11163613-a6c9-4975-9586-84dc00481547
MD,77,SSp-tr,37,0.003960027941705584,1.0,510b1a50-825d-44ce-86f6-9678f5396e02
SCs,12,PAG,11,0.003959603169592623,0.014241301281867801,16693458-0801-4d35-a3f1-9115c7e5acfd
SPVI,76,DCO,41,0.003959584732956078,0.014241301281867801,d23a44ef-1402-4ed7-97f5-47e9a7a504d9
VPM,48,CA3,21,0.003958505031209539,0.014241301281867801,5adab0b7-dfd0-467d-b09d-43cb7ca5d59c
VISam,26,CA1,14,0.003956599957148615,0.07992394628966297,687017d4-c9fc-458f-a7d5-0979fe1a7470
CA1,13,CP,43,0.003956526266588855,0.014241301281867801,0cbeae00-e229-4b7d-bdcc-1b0569d7e0c3
NLL,55,MRN,12,0.003954529875820711,1.0,19b44992-d527-4a12-8bda-aa11379cb08c
MV,37,GRN,22,0.003946914653620018,0.0669952432050093,f10efe41-0dc0-44d0-8f26-5ff68dca23e9
AV,46,SSp-ll,31,0.00394683483846993,0.6055674761354402,465c44bd-2e67-4112-977b-36e1ac7e3f8c
AUDv,18,AUDp,26,0.003946576287416476,0.014241301281867801,3f859b5c-e73a-4044-b49e-34bb81e96715
MD,107,CA1,15,0.0039459952972087705,0.014241301281867801,ee40aece-cffd-4edb-a4b6-155f158c666a
VISpor,23,VISl,12,0.003943611271916756,0.014241301281867801,872ce8ff-9fb3-485c-be00-bc5479e0095b
CS,112,RSPv,21,0.003942385748977375,0.02767001237569209,993c7024-0abc-4028-ad30-d397ad55b084
PAG,25,CLI,30,0.003940739921607752,0.014241301281867801,993c7024-0abc-4028-ad30-d397ad55b084
CUL4 5,31,SPIV,44,0.0039401774219180626,0.014241301281867801,09394481-8dd2-4d5c-9327-f2753ede92d7
SPVI,17,COPY,36,0.003938650889199424,0.014241301281867801,20c112a1-8a42-44e0-a4cd-e5b932f7bda9
APN,25,SUV,33,0.003938513358714499,0.014241301281867801,c4432264-e1ae-446f-8a07-6280abade813
SI,23,BST,38,0.003938377477311894,0.0927901991890961,a4a74102-2af5-45dc-9e41-ef7f5aed88be
APN,48,RSPd,23,0.003935864966450806,0.014241301281867801,edd22318-216c-44ff-bc24-49ce8be78374
PAG,37,PRNr,32,0.003932756140136094,0.014241301281867801,58c4bf97-ec3b-45b4-9db4-d5d9515d5b00
UVU,114,CU,12,0.003931244050010163,0.5104788274123131,bb8d9451-fdbd-4f46-b52e-9290e8f84d2e
CP,51,SSp-n,17,0.003926941453429014,0.014241301281867801,72028382-a869-4745-bacf-cb8789e16953
PO,144,LP,61,0.003926182974098073,0.014241301281867801,ebce500b-c530-47de-8cb1-963c552703ea
VPM,78,LGd,20,0.0039223311591090135,0.014241301281867801,1a507308-c63a-4e02-8f32-3239a07dc578
SPVO,14,PB,13,0.003920986416454415,0.014241301281867801,c3d9b6fb-7fa9-4413-a364-92a54df0fc5d
MRN,58,SCm,17,0.003920007364834512,0.014241301281867801,90e524a2-aa63-47ce-b5b8-1b1941a1223a
CLI,30,CS,112,0.0039183790942760545,0.014241301281867801,993c7024-0abc-4028-ad30-d397ad55b084
LD,83,VPM,20,0.003918361197629674,0.014241301281867801,19e66dc9-bf9f-430b-9d6a-acfa85de6fb7
SSp-bfd,52,LGd,57,0.003918340135767866,0.014241301281867801,3537d970-f515-4786-853f-23de525e110f
SCm,52,MRN,15,0.00391178738702197,0.014241301281867801,68775ca0-b056-48d5-b6ae-a4c2a76ae48f
ACAd,16,ACAv,20,0.003904614074801929,0.1938623011633671,a4000c2f-fa75-4b3e-8f06-a7cf599b87ad
PB,12,VISp,40,0.003903974713603855,0.014241301281867801,e349a2e7-50a3-47ca-bc45-20d1899854ec
IRN,11,IP,43,0.003902626979930399,0.014241301281867801,f1db6257-85ef-4385-b415-2d078ec75df2
SCm,19,PRNr,21,0.0039021676170657438,0.014241301281867801,16c3667b-e0ea-43fb-9ad4-8dcd1e6c40e1
IP,27,SUV,33,0.0039015142151665196,1.0,c4432264-e1ae-446f-8a07-6280abade813
PO,73,SUV,12,0.00389957536961661,0.014241301281867801,8928f98a-b411-497e-aa4b-aa752434686d
LP,68,SGN,11,0.0038992334835056,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
FOTU,30,PYR,12,0.0038968983153393343,0.1938623011633671,d3a2b25e-46d3-4f0b-ade6-4e32255f4c35
CA3,11,CA1,20,0.0038962765882885942,0.014241301281867801,3e6a97d3-3991-49e2-b346-6948cb4580fb
ZI,11,PO,15,0.0038939183252413214,0.014241301281867801,a4000c2f-fa75-4b3e-8f06-a7cf599b87ad
PRNr,27,RR,17,0.00388696967739669,0.014241301281867801,90e524a2-aa63-47ce-b5b8-1b1941a1223a
VISa,33,DG,14,0.0038859473442018812,0.014241301281867801,15b69921-d471-4ded-8814-2adad954bcd8
PSV,50,PB,13,0.003884671143154397,0.014241301281867801,c3d9b6fb-7fa9-4413-a364-92a54df0fc5d
LSv,12,SI,14,0.003882607218642489,0.014241301281867801,4720c98a-a305-4fba-affb-bbfa00a724a4
ICB,23,IRN,35,0.0038772152930365046,1.0,7939711b-8b4d-4251-b698-b97c1eaa846e
CUL4 5,35,PARN,24,0.0038765511860348843,0.014241301281867801,8c2f7f4d-7346-42a4-a715-4d37a5208535
VISa,12,PoT,33,0.003875710643170616,0.014241301281867801,1b715600-0cbc-442c-bd00-5b0ac2865de1
CA1,12,LP,24,0.003873924820829857,0.014241301281867801,0f25376f-2b78-4ddc-8c39-b6cdbe7bf5b9
Eth,25,SGN,22,0.003870688668968796,0.014241301281867801,7af49c00-63dd-4fed-b2e0-1b3bd945b20b
MV,14,MRN,22,0.003869921151998603,0.014241301281867801,1b9e349e-93f2-41cc-a4b5-b212d7ddc8df
LGd,32,CA3,11,0.003865892284954877,0.04080898366927816,83e77b4b-dfa0-4af9-968b-7ea0c7a0c7e4
IP,38,CUL4 5,50,0.003865102703358743,0.014241301281867801,7939711b-8b4d-4251-b698-b97c1eaa846e
LGd,46,MG,12,0.003864958306584232,0.014241301281867801,6713a4a7-faed-4df2-acab-ee4e63326f8d
CP,12,GPe,24,0.003863976294547207,0.014241301281867801,35ed605c-1a1a-47b1-86ff-2b56144f55af
ACB,19,CLA,29,0.0038631791506349477,0.014241301281867801,81a78eac-9d36-4f90-a73a-7eb3ad7f770b
AV,24,VAL,36,0.003862824318850768,1.0,034e726f-b35f-41e0-8d6c-a22cc32391fb
MRN,24,PRNr,68,0.00385561305136779,0.014241301281867801,14127fdb-2e66-4823-b124-f49c128ba94d
IP,27,SIM,125,0.0038553110852157777,0.014241301281867801,c4432264-e1ae-446f-8a07-6280abade813
MD,107,PO,46,0.0038496917750006298,0.014241301281867801,ee40aece-cffd-4edb-a4b6-155f158c666a
CA1,25,APN,29,0.003848847165715028,0.014241301281867801,9b528ad0-4599-4a55-9148-96cc1d93fb24
PAG,22,CLI,22,0.0038407176071613767,0.014241301281867801,e1931de1-cf7b-49af-af33-2ade15e8abe7
PO,89,ORBm,53,0.0038403351436504265,0.014241301281867801,d33baf74-263c-4b37-a0d0-b79dcb80a764
MRN,26,SCm,32,0.003840269878833069,1.0,5522ac4b-0e41-4c53-836a-aaa17e82b9eb
SCm,32,MRN,46,0.0038396357266846006,0.014241301281867801,b887df2c-bb9c-44c9-a9c0-538da87b2cab
VISpm,33,ProS,27,0.003838781169701806,0.3910291623378164,5c0c560e-9e1f-45e9-b66e-e4ee7855be84
ORBvl,61,ILA,28,0.0038379156317137086,0.014241301281867801,4d8c7767-981c-4347-8e5e-5d5fffe38534
VPM,117,RN,29,0.0038320108574095377,0.014241301281867801,4a45c8ba-db6f-4f11-9403-56e06a33dfa4
LSc,22,MOs,54,0.003830575898400226,0.014241301281867801,d2918f52-8280-43c0-924b-029b2317e62c
ORBvl,111,DG,16,0.003827376366294255,0.014241301281867801,dd4da095-4a99-4bf3-9727-f735077dba66
SF,29,MOs,15,0.0038270671294157134,0.014241301281867801,cef05f87-161b-4031-932c-6f47daf89698
DG,31,HATA,14,0.0038252396775135945,0.014241301281867801,f9860a11-24d3-452e-ab95-39e199f20a93
APN,31,VISa,31,0.003825033041346766,0.014241301281867801,ecb5520d-1358-434c-95ec-93687ecd1396
NOD,29,SUV,12,0.0038232125283002593,1.0,25d1920e-a2af-4b6c-9f2e-fc6c65576544
IC,85,LING,22,0.0038220325678560594,0.014241301281867801,c46b8def-620d-4d70-9397-be5694255f73
CUL4 5,21,MV,57,0.0038212499724991343,0.014241301281867801,8db36de1-8f17-4446-b527-b5d91909b45a
CA3,11,CA1,29,0.0038198864663595566,0.014241301281867801,f56194bc-8215-4ae8-bc6a-89781ad8e050
ProS,13,VISp,34,0.0038189925094790824,0.014241301281867801,5d01d14e-aced-4465-8f8e-9a1c674f62ec
VISp,11,SCm,26,0.003815119085870846,0.014241301281867801,e1931de1-cf7b-49af-af33-2ade15e8abe7
